4.39801300e-05 8.69301171e+12
4.42638728e-05 8.70124522e+12
4.45476156e-05 8.70958441e+12
4.48313584e-05 8.71801245e+12
4.51151011e-05 8.72651719e+12
4.53988439e-05 8.73509709e+12
4.56825867e-05 8.74376035e+12
4.59663295e-05 8.75248975e+12
4.62500722e-05 8.76126932e+12
4.65338150e-05 8.77009545e+12
4.68175578e-05 8.77896134e+12
4.71013006e-05 8.78786801e+12
4.73850433e-05 8.79683197e+12
4.76687861e-05 8.80584794e+12
4.79525289e-05 8.81490254e+12
4.82362717e-05 8.82399535e+12
4.85200144e-05 8.83312643e+12
4.88037572e-05 8.84229280e+12
4.90875000e-05 8.85149392e+12
4.93712428e-05 8.86072657e+12
4.96549855e-05 8.86997855e+12
4.99387283e-05 8.87925397e+12
5.02224711e-05 8.88854425e+12
5.05062139e-05 8.89784067e+12
5.07899566e-05 8.90713954e+12
5.10736994e-05 8.91643750e+12
5.13574422e-05 8.92572513e+12
5.16411849e-05 8.93499738e+12
5.19249277e-05 8.94424714e+12
5.22086705e-05 8.95347343e+12
5.24924133e-05 8.96267733e+12
5.27761560e-05 8.97184776e+12
5.30598988e-05 8.98096982e+12
5.33436416e-05 8.99004506e+12
5.36273844e-05 8.99907819e+12
5.39111271e-05 9.00805698e+12
5.41948699e-05 9.01697888e+12
5.44786127e-05 9.02582460e+12
5.47623555e-05 9.03459315e+12
5.50460982e-05 9.04329096e+12
5.53298410e-05 9.05190673e+12
5.56135838e-05 9.06042606e+12
5.58973266e-05 9.06884664e+12
5.61810693e-05 9.07716889e+12
5.64648121e-05 9.08539111e+12
5.67485549e-05 9.09350206e+12
5.70322977e-05 9.10149310e+12
5.73160404e-05 9.10936321e+12
5.75997832e-05 9.11711180e+12
5.78835260e-05 9.12473035e+12
5.81672688e-05 9.13221129e+12
5.84510115e-05 9.13954944e+12
5.87347543e-05 9.14674859e+12
5.90184971e-05 9.15381198e+12
5.93022399e-05 9.16072982e+12
5.95859826e-05 9.16749971e+12
5.98697254e-05 9.17411845e+12
6.01534682e-05 9.18059037e+12
6.04372110e-05 9.18691622e+12
6.07209537e-05 9.19309240e+12
6.10046965e-05 9.19912326e+12
6.12884393e-05 9.20501307e+12
6.15721821e-05 9.21076406e+12
6.18559248e-05 9.21638155e+12
6.21396676e-05 9.22186287e+12
6.24234104e-05 9.22720105e+12
6.27071532e-05 9.23239655e+12
6.29908959e-05 9.23745017e+12
6.32746387e-05 9.24235813e+12
6.35583815e-05 9.24711333e+12
6.38421242e-05 9.25171285e+12
6.41258670e-05 9.25615531e+12
6.44096098e-05 9.26043949e+12
6.46933526e-05 9.26457063e+12
6.49770953e-05 9.26854898e+12
6.52608381e-05 9.27237404e+12
6.55445809e-05 9.27604998e+12
6.58283237e-05 9.27958525e+12
6.61120664e-05 9.28298474e+12
6.63958092e-05 9.28625195e+12
6.66795520e-05 9.28938133e+12
6.69632948e-05 9.29237466e+12
6.72470375e-05 9.29524111e+12
6.75307803e-05 9.29798938e+12
6.78145231e-05 9.30062034e+12
6.80982659e-05 9.30313730e+12
6.83820086e-05 9.30554346e+12
6.86657514e-05 9.30784457e+12
6.89494942e-05 9.31004923e+12
6.92332370e-05 9.31215821e+12
6.95169797e-05 9.31417651e+12
6.98007225e-05 9.31610966e+12
7.00844653e-05 9.31795996e+12
7.03682081e-05 9.31973287e+12
7.06519508e-05 9.32143635e+12
7.09356936e-05 9.32307929e+12
7.12194364e-05 9.32466005e+12
7.15031792e-05 9.32619909e+12
7.17869219e-05 9.32768681e+12
7.20706647e-05 9.32913142e+12
7.23544075e-05 9.33053699e+12
7.26381503e-05 9.33190917e+12
7.29218930e-05 9.33325579e+12
7.32056358e-05 9.33458099e+12
7.34893786e-05 9.33589075e+12
7.37731214e-05 9.33718888e+12
7.40568641e-05 9.33848113e+12
7.43406069e-05 9.33977156e+12
7.46243497e-05 9.34106811e+12
