    0.21016974E-04   -0.24381858E-08    0.29860558E-08
    0.35985748E+00    0.21223765E-08    0.24262309E-06
    0.10799504E+01    0.18852537E-07    0.72707196E-06
    0.18011825E+01    0.50989020E-07    0.12093043E-05
    0.25243307E+01    0.95893291E-07    0.16883455E-05
    0.32501989E+01    0.14962850E-06    0.21639866E-05
    0.39796304E+01    0.20695123E-06    0.26369099E-05
    0.47135219E+01    0.26161563E-06    0.31087725E-05
    0.54528401E+01    0.31238310E-06    0.35813378E-05
    0.61986416E+01    0.36168405E-06    0.40557489E-05
    0.69520978E+01    0.41075287E-06    0.45330222E-05
    0.77145262E+01    0.46025187E-06    0.50141583E-05
    0.84874317E+01    0.51059950E-06    0.55002397E-05
    0.92725607E+01    0.56210442E-06    0.59924235E-05
    0.10071976E+02    0.61503529E-06    0.64920473E-05
    0.10888161E+02    0.66966363E-06    0.70007047E-05
    0.11724174E+02    0.72628471E-06    0.75202979E-05
    0.12583875E+02    0.78524867E-06    0.80531662E-05
    0.13472289E+02    0.84698624E-06    0.86024442E-05
    0.14396209E+02    0.91209232E-06    0.91721859E-05
    0.15365274E+02    0.98136827E-06    0.97682455E-05
    0.16394088E+02    0.10560542E-05    0.10399475E-04
    0.17506985E+02    0.11381594E-05    0.11080480E-04
    0.18751215E+02    0.12315905E-05    0.11839766E-04
    0.20250641E+02    0.13464964E-05    0.12752079E-04
    0.51058641E+00    0.42652455E-08    0.34418335E-06
    0.62465661E+00    0.63729508E-08    0.42100046E-06
    0.11945674E+01    0.22986094E-07    0.80395488E-06
    0.18721530E+01    0.54889839E-07    0.12565274E-05
    0.25754503E+01    0.99449091E-07    0.17220130E-05
    0.32900595E+01    0.15273013E-06    0.21899490E-05
    0.40122509E+01    0.20949056E-06    0.26579523E-05
    0.47410956E+01    0.26356637E-06    0.31264412E-05
    0.54766928E+01    0.31398060E-06    0.35965451E-05
    0.62196347E+01    0.36305762E-06    0.40690738E-05
    0.69708222E+01    0.41196875E-06    0.45448613E-05
    0.77314043E+01    0.46134855E-06    0.50247905E-05
    0.85027757E+01    0.51160226E-06    0.55098740E-05
    0.92866076E+01    0.56303004E-06    0.60012160E-05
    0.10084909E+02    0.61589567E-06    0.65001139E-05
    0.10900126E+02    0.67046840E-06    0.70081451E-05
    0.11735287E+02    0.72704232E-06    0.75271977E-05
    0.12594229E+02    0.78596340E-06    0.80595793E-05
    0.13481961E+02    0.84766288E-06    0.86084120E-05
    0.14405261E+02    0.91273451E-06    0.91777617E-05
    0.15373755E+02    0.98197848E-06    0.97734559E-05
    0.16402037E+02    0.10566356E-05    0.10404346E-04
    0.17514429E+02    0.11387129E-05    0.11085029E-04
    0.18758165E+02    0.12321174E-05    0.11844000E-04
    0.20257077E+02    0.13469953E-05    0.12755989E-04
    0.11725120E+01    0.22160829E-07    0.78916451E-06
    0.12264917E+01    0.24206275E-07    0.82535597E-06
    0.15940757E+01    0.40321190E-07    0.10712271E-05
    0.21491959E+01    0.71235391E-07    0.14404589E-05
    0.27833487E+01    0.11432557E-06    0.18586852E-05
    0.34552247E+01    0.16566859E-06    0.22973868E-05
    0.41487640E+01    0.22003646E-06    0.27459442E-05
    0.48571672E+01    0.27171969E-06    0.32007918E-05
    0.55774770E+01    0.32071190E-06    0.36607733E-05
    0.63085610E+01    0.36887055E-06    0.41254935E-05
    0.70502800E+01    0.41712783E-06    0.45950777E-05
    0.78031211E+01    0.46601067E-06    0.50699638E-05
    0.85680384E+01    0.51586830E-06    0.55508458E-05
    0.93463985E+01    0.56697125E-06    0.60386374E-05
    0.10139994E+02    0.61956326E-06    0.65344799E-05
    0.10951111E+02    0.67390228E-06    0.70398710E-05
    0.11782659E+02    0.73027258E-06    0.75565983E-05
    0.12638382E+02    0.78901181E-06    0.80869219E-05
    0.13523216E+02    0.85055037E-06    0.86338598E-05
    0.14443879E+02    0.91547481E-06    0.92015488E-05
    0.15409946E+02    0.98458389E-06    0.97956898E-05
    0.16435963E+02    0.10591177E-05    0.10425130E-04
    0.17546205E+02    0.11410763E-05    0.11104451E-04
    0.18787838E+02    0.12343676E-05    0.11862076E-04
    0.20284557E+02    0.13491261E-05    0.12772686E-04
    0.18395519E+01    0.53082792E-07    0.12348406E-05
    0.18744195E+01    0.55016390E-07    0.12580353E-05
    0.21331301E+01    0.70241490E-07    0.14298156E-05
    0.25745310E+01    0.99384740E-07    0.17214076E-05
    0.31234911E+01    0.13984365E-06    0.20813375E-05
    0.37346679E+01    0.18771512E-06    0.24785966E-05
    0.43842228E+01    0.23779240E-06    0.28974336E-05
    0.50597668E+01    0.28574376E-06    0.33303973E-05
    0.57547734E+01    0.33248646E-06    0.37736547E-05
    0.64658417E+01    0.37913192E-06    0.42252206E-05
    0.71913569E+01    0.42628399E-06    0.46841921E-05
    0.79308175E+01    0.47431515E-06    0.51503551E-05
    0.86844947E+01    0.52348674E-06    0.56239219E-05
    0.94532710E+01    0.57402347E-06    0.61054972E-05
    0.10238586E+02    0.62613892E-06    0.65960183E-05
    0.11042464E+02    0.68006288E-06    0.70967133E-05
    0.11867612E+02    0.73606800E-06    0.76092900E-05
    0.12717620E+02    0.79448677E-06    0.81359648E-05
    0.13597299E+02    0.85574065E-06    0.86795894E-05
    0.14513263E+02    0.92040194E-06    0.92442778E-05
    0.15474999E+02    0.98927458E-06    0.98356519E-05
    0.16496971E+02    0.10635849E-05    0.10462483E-04
    0.17603366E+02    0.11453303E-05    0.11139389E-04
    0.18841232E+02    0.12384185E-05    0.11894606E-04
    0.20334021E+02    0.13529640E-05    0.12802741E-04
    0.25093929E+01    0.94862008E-07    0.16785005E-05
    0.25350641E+01    0.96636569E-07    0.16954180E-05
    0.27319125E+01    0.11058680E-06    0.18249105E-05
    0.30889013E+01    0.13719471E-06    0.20587457E-05
    0.35593958E+01    0.17387825E-06    0.23650255E-05
    0.41061960E+01    0.21676461E-06    0.27185260E-05
    0.47047329E+01    0.26099239E-06    0.31031391E-05
    0.53398822E+01    0.30479086E-06    0.35092917E-05
    0.60025426E+01    0.34882554E-06    0.39312088E-05
